Group,bout.nr,Focal,pot.partner,play,sex.focal,sex.partner,dyad,prev.aggression,z.rank.focal,z.rank.partner,z.ddsi,z.age.focal,z.age.partner
East,13602,ind12,ind9,0,F,M,Athos_Indira,0,-1.316570234,1.608547534,0.99668283,0.403989305,-0.330642752
East,13602,ind12,ind17,0,F,F,Chantal_Indira,0,-1.316570234,0.372974911,-0.630765548,0.403989305,0.556514973
East,13602,ind12,ind11,1,F,F,Fatima_Indira,0,-1.316570234,-1.274455254,-0.205671108,0.403989305,-0.823478166
East,13602,ind12,ind20,0,F,M,Fredy_Indira,0,-1.316570234,1.402618764,2.054298882,0.403989305,1.345159595
East,13602,ind12,ind13,0,F,F,Indira_Korie,0,-1.316570234,-0.656668943,-1.012314576,0.403989305,-0.034833544
East,13602,ind12,ind14,0,F,F,Indira_Pola,0,-1.316570234,0.16704614,1.274477603,0.403989305,-0.133616546
East,13602,ind12,ind15,0,F,M,Indira_Poseidon,0,-1.316570234,1.196689993,0.234931298,0.403989305,-0.724965063
East,13602,ind12,ind37,0,F,F,Indira_Rwenzori,0,-1.316570234,-1.068526484,-0.728671424,0.403989305,1.049350387
East,13602,ind12,ind45,0,F,M,Indira_Willy,0,-1.316570234,0.990761222,-0.044384768,0.403989305,-1.119287374
East,13602,ind12,ind38,0,F,F,Indira_Yeda_since2013,0,-1.316570234,-1.480384025,-0.596932259,0.403989305,-0.922261168
East,13603,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13603,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13603,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13603,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13603,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13603,ind15,ind13,1,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13603,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13603,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13603,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13603,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13605,ind12,ind9,0,F,M,Athos_Indira,0,-1.316570234,1.608547534,0.99668283,0.403989305,-0.330642752
East,13605,ind12,ind17,0,F,F,Chantal_Indira,0,-1.316570234,0.372974911,-0.630765548,0.403989305,0.556514973
East,13605,ind12,ind11,1,F,F,Fatima_Indira,0,-1.316570234,-1.274455254,-0.205671108,0.403989305,-0.823478166
East,13605,ind12,ind20,0,F,M,Fredy_Indira,0,-1.316570234,1.402618764,2.054298882,0.403989305,1.345159595
East,13605,ind12,ind13,0,F,F,Indira_Korie,0,-1.316570234,-0.656668943,-1.012314576,0.403989305,-0.034833544
East,13605,ind12,ind14,0,F,F,Indira_Pola,0,-1.316570234,0.16704614,1.274477603,0.403989305,-0.133616546
East,13605,ind12,ind15,0,F,M,Indira_Poseidon,0,-1.316570234,1.196689993,0.234931298,0.403989305,-0.724965063
East,13605,ind12,ind37,0,F,F,Indira_Rwenzori,0,-1.316570234,-1.068526484,-0.728671424,0.403989305,1.049350387
East,13605,ind12,ind45,0,F,M,Indira_Willy,0,-1.316570234,0.990761222,-0.044384768,0.403989305,-1.119287374
East,13605,ind12,ind38,0,F,F,Indira_Yeda_since2013,0,-1.316570234,-1.480384025,-0.596932259,0.403989305,-0.922261168
East,13607,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13607,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13607,ind15,ind11,1,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13607,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13607,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13607,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13607,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13607,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13607,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13607,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13612,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13612,ind15,ind14,1,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13612,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13612,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13616,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13616,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13616,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.926440181,-0.468133679,1.049350387
East,13616,ind15,ind11,1,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13616,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13616,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13616,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13616,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13616,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.636750713,-0.468133679,-1.119287374
East,13616,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13616,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.053770448,-0.468133679,0.162192662
East,13616,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13616,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13616,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.832882406,-0.468133679,0.655028076
East,13620,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13620,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13620,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.926440181,-0.468133679,1.049350387
East,13620,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13620,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13620,ind15,ind12,1,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13620,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13620,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13620,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.636750713,-0.468133679,-1.119287374
East,13620,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13620,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.053770448,-0.468133679,0.162192662
East,13620,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13620,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13620,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.832882406,-0.468133679,0.655028076
East,13623,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13623,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.926440181,-0.468133679,1.049350387
East,13623,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13623,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13623,ind15,ind12,1,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13623,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.636750713,-0.468133679,-1.119287374
East,13623,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13623,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13628,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13628,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13628,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.926440181,-0.468133679,1.049350387
East,13628,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13628,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13628,ind15,ind12,1,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13628,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13628,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13628,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.636750713,-0.468133679,-1.119287374
East,13628,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13628,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.053770448,-0.468133679,0.162192662
East,13628,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13628,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13628,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.832882406,-0.468133679,0.655028076
East,13631,ind15,ind9,1,M,M,Athos_Poseidon,0,0.665253693,1.608547534,0.891392013,-0.468133679,-0.330642752
East,13631,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.616825781,-0.468133679,0.556514973
East,13631,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.926440181,-0.468133679,1.049350387
East,13631,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.218744173,-0.468133679,-0.823478166
East,13631,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.402618764,1.857525637,-0.468133679,1.345159595
East,13631,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.234931298,-0.468133679,0.063679559
East,13631,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.778958299,-0.468133679,-0.034833544
East,13631,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.190717537,-0.468133679,-0.133616546
East,13631,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.636750713,-0.468133679,-1.119287374
East,13631,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.57467735,-0.468133679,1.049350387
East,13631,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.053770448,-0.468133679,0.162192662
East,13631,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.563589738,-0.468133679,-1.119287374
East,13631,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.190606755,-0.468133679,-0.922261168
East,13631,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.832882406,-0.468133679,0.655028076
East,13643,ind14,ind9,0,F,M,Athos_Pola,0,-0.325658271,1.608547534,0.726323135,0.186107793,-0.330372853
East,13643,ind14,ind11,1,F,F,Fatima_Pola,0,-0.325658271,-1.274455254,0.828657088,0.186107793,-0.823208267
East,13643,ind14,ind12,0,F,F,Indira_Pola,0,-0.325658271,-0.862597713,1.273690557,0.186107793,0.063949458
East,13643,ind14,ind15,0,F,M,Pola_Poseidon,0,-0.325658271,1.196689993,0.190094601,0.186107793,-0.724695164
East,13656,ind37,ind9,0,F,M,Athos_Rwenzori,0,-1.514752627,1.608547534,-0.723897606,1.49429227,-0.330372853
East,13656,ind37,ind13,0,F,F,Korie_Rwenzori,0,-1.514752627,-0.656668943,-0.893770765,1.49429227,-0.034563645
East,13656,ind37,ind44,0,F,M,Richelieu_Rwenzori,0,-1.514752627,0.784832452,-0.312216547,1.49429227,-1.119017475
East,13656,ind37,ind22,1,F,F,Rwenzori_Yeha,0,-1.514752627,-0.038882631,-0.969287971,1.49429227,0.655297975
East,13661,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.389461071,-0.903598236,-0.330102954
East,13661,ind44,ind17,0,M,F,Chantal_Richelieu,0,0.268888907,0.372974911,-0.852126463,-0.903598236,0.557054771
East,13661,ind44,ind20,1,M,M,Fredy_Richelieu,0,0.268888907,1.402618764,-0.16514385,-0.903598236,1.345699392
East,13661,ind44,ind15,0,M,M,Poseidon_Richelieu,0,0.268888907,1.196689993,0.650666457,-0.903598236,-0.724425265
East,13661,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.305810302,-0.903598236,1.049890185
East,13661,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.370544351,-0.903598236,-1.118747576
East,13661,ind44,ind38,0,M,F,Richelieu_Yeda_since2013,0,0.268888907,-1.480384025,0.104722738,-0.903598236,-0.92172137
East,13661,ind44,ind22,0,M,F,Richelieu_Yeha,0,0.268888907,-0.038882631,-0.970686696,-0.903598236,0.655567874
East,13663,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.372974911,-1.200405115,-0.031176784,0.55732467
East,13663,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.244811401,-0.731937952,-0.031176784,1.050160083
East,13663,ind9,ind11,1,M,F,Athos_Fatima,0,1.061618478,-1.274455254,0.893819769,-0.031176784,-0.822668469
East,13663,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,1.402618764,2.37920717,-0.031176784,1.345969291
East,13663,ind9,ind12,0,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.026365502,-0.031176784,0.064489256
East,13663,ind9,ind13,0,M,F,Athos_Korie,0,1.061618478,-0.656668943,-0.739156402,-0.031176784,-0.034023847
East,13663,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.16704614,0.72143419,-0.031176784,-0.132806849
East,13663,ind9,ind15,0,M,M,Athos_Poseidon,0,1.061618478,1.196689993,0.901404765,-0.031176784,-0.724155366
East,13663,ind9,ind44,0,M,M,Athos_Richelieu,0,1.061618478,0.784832452,0.377318681,-0.031176784,-1.118477677
East,13663,ind9,ind37,0,M,F,Athos_Rwenzori,0,1.061618478,-1.068526484,-0.728067405,-0.031176784,1.050160083
East,13663,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.450740172,0.047667398,-0.031176784,0.163002359
East,13663,ind9,ind45,0,M,M,Athos_Willy,0,1.061618478,0.990761222,1.322516744,-0.031176784,-1.118477677
East,13663,ind9,ind38,0,M,F,Athos_Yeda_since2013,0,1.061618478,-1.480384025,0.528294585,-0.031176784,-0.921451471
East,13663,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,-0.038882631,-0.687664247,-0.031176784,0.655837773
East,13664,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.377318681,-0.903299768,-0.329833055
East,13664,ind44,ind17,0,M,F,Chantal_Richelieu,0,0.268888907,0.372974911,-0.859147482,-0.903299768,0.55732467
East,13664,ind44,ind11,0,M,F,Fatima_Richelieu,0,0.268888907,-1.274455254,0.621864832,-0.903299768,-0.822668469
East,13664,ind44,ind20,1,M,M,Fredy_Richelieu,0,0.268888907,1.402618764,-0.173030475,-0.903299768,1.345969291
East,13664,ind44,ind12,0,M,F,Indira_Richelieu,0,0.268888907,-0.862597713,-0.191236212,-0.903299768,0.064489256
East,13664,ind44,ind13,0,M,F,Korie_Richelieu,0,0.268888907,-0.656668943,-0.569187392,-0.903299768,-0.034023847
East,13664,ind44,ind14,0,M,F,Pola_Richelieu,0,0.268888907,0.16704614,-0.067877652,-0.903299768,-0.132806849
East,13664,ind44,ind15,0,M,M,Poseidon_Richelieu,0,0.268888907,1.196689993,0.650204837,-0.903299768,-0.724155366
East,13664,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.304723945,-0.903299768,1.050160083
East,13664,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.361779496,-0.903299768,-1.118477677
East,13664,ind44,ind38,0,M,F,Richelieu_Yeda_since2013,0,0.268888907,-1.480384025,0.169260654,-0.903299768,-0.921451471
East,13664,ind44,ind22,0,M,F,Richelieu_Yeha,0,0.268888907,-0.038882631,-0.872211136,-0.903299768,0.655837773
North,13674,ind31,ind7,1,M,F,Belle_Porthos,0,0.780860088,0.149885409,-1.327196004,-0.704221729,1.477410062
North,13674,ind31,ind1,0,M,M,Faust_Porthos,0,0.780860088,1.608547534,0.497779426,-0.704221729,-0.78029434
North,13674,ind31,ind2,0,M,F,Mystere_Porthos,0,0.780860088,-0.141847016,-1.274269827,-0.704221729,1.543535295
North,13674,ind31,ind3,0,M,F,Narcisse_Porthos,0,0.780860088,0.441617834,-0.985391424,-0.704221729,0.754890673
North,13674,ind31,ind4,0,M,M,Noureyev_Porthos,0,0.780860088,1.025082684,1.04115849,-0.704221729,-0.611067722
North,13674,ind31,ind8,0,M,F,Pandora_Porthos,0,0.780860088,-1.308776716,-0.28164095,-0.704221729,-0.449398274
North,13674,ind31,ind5,0,M,F,Perla_Porthos,0,0.780860088,-0.725311866,-0.13442572,-0.704221729,1.444752293
North,13674,ind31,ind6,0,M,F,Porthos_Surprise,0,0.780860088,-1.017044291,-1.023669232,-0.704221729,-0.297175287
South,13684,ind30,ind48,0,F,F,Gaia_Sumatra,0,0.036240012,-1.587825123,-1.139664849,3.131089823,-1.117667981
South,13684,ind30,ind46,0,F,F,Havana_Sumatra,0,0.036240012,-1.435616901,-0.961799478,3.131089823,-1.117667981
South,13684,ind30,ind28,0,F,M,Kuba_Sumatra,0,0.036240012,1.304131091,0.865205488,3.131089823,-0.528478655
South,13684,ind30,ind29,0,F,F,Mbeli_Sumatra,0,0.036240012,-0.065742905,0.691114738,3.131089823,-0.72334567
South,13684,ind30,ind47,1,F,F,Raphia_Sumatra,0,0.036240012,-1.283408679,-0.947914213,3.131089823,-1.019154878
South,13684,ind30,ind43,0,F,M,Shogun_Sumatra,0,0.036240012,1.151922869,1.787016234,3.131089823,-1.068546378
South,13684,ind30,ind32,0,F,M,Sumatra_Woodstock,0,0.036240012,0.999714647,1.511569656,3.131089823,-0.329023359
South,13687,ind39,ind48,0,F,F,Gaia_Uapaca,0,-0.842655817,-1.587825123,-0.771839417,-0.792866673,-1.117128183
South,13687,ind39,ind36,0,F,F,Luca_Uapaca,0,-0.842655817,-0.978992236,-0.495427149,-0.792866673,-0.821318975
South,13687,ind39,ind43,1,F,M,Shogun_Uapaca,0,-0.842655817,1.151922869,0.014536461,-0.792866673,-1.068006581
South,13687,ind39,ind49,0,F,F,Toumai_Uapaca,0,-0.842655817,-0.674575792,-0.90589193,-0.792866673,-0.032674353
South,13687,ind39,ind32,0,F,M,Uapaca_Woodstock,0,-0.842655817,0.999714647,0.392539611,-0.792866673,-0.328483561
East,13723,ind38,ind9,0,F,M,Athos_Yeda_since2013,0,-1.911117412,1.608547534,0.634598371,-0.681239707,-0.326054471
East,13723,ind38,ind17,0,F,F,Chantal_Yeda_since2013,0,-1.911117412,0.372974911,-0.991278672,-0.681239707,0.561103254
East,13723,ind38,ind19,0,F,F,Elisa_Yeda_since2013,0,-1.911117412,-0.244811401,-0.765926701,-0.681239707,1.053938668
East,13723,ind38,ind11,0,F,F,Fatima_Yeda_since2013,0,-1.911117412,-1.274455254,-0.364904859,-0.681239707,-0.818889885
East,13723,ind38,ind20,0,F,M,Fredy_Yeda_since2013,0,-1.911117412,1.402618764,-1.275860604,-0.681239707,1.349747876
East,13723,ind38,ind12,0,F,F,Indira_Yeda_since2013,0,-1.911117412,-0.862597713,-0.614537156,-0.681239707,0.06826784
East,13723,ind38,ind13,1,F,F,Korie_Yeda_since2013,0,-1.911117412,-0.656668943,-1.082064216,-0.681239707,-0.030245263
East,13723,ind38,ind14,0,F,F,Pola_Yeda_since2013,0,-1.911117412,0.16704614,-0.82684199,-0.681239707,-0.129028265
East,13723,ind38,ind15,0,F,M,Poseidon_Yeda_since2013,0,-1.911117412,0.990761222,-0.211508455,-0.681239707,-0.720376782
East,13723,ind38,ind44,0,F,M,Richelieu_Yeda_since2013,0,-1.911117412,0.784832452,0.324815476,-0.681239707,-1.114699092
East,13723,ind38,ind37,0,F,F,Rwenzori_Yeda_since2013,0,-1.911117412,-1.068526484,-0.753976445,-0.681239707,1.053938668
East,13723,ind38,ind21,0,F,F,Wandy_Yeda_since2013,0,-1.911117412,-0.450740172,-0.964711606,-0.681239707,0.166780943
East,13723,ind38,ind45,0,F,M,Willy_Yeda_since2013,0,-1.911117412,1.196689993,-0.635295907,-0.681239707,-1.114699092
East,13723,ind38,ind22,0,F,F,Yeda_since2013_Yeha,0,-1.911117412,-0.038882631,-1.114251788,-0.681239707,0.659616357
South,13724,ind47,ind26,0,F,M,Jacobo_Raphia,0,-1.721551645,1.456339313,-1.002084427,-0.789881995,-0.769498384
South,13724,ind47,ind27,0,F,F,Julia_Raphia,0,-1.721551645,0.39088176,-0.924347683,-0.789881995,2.040149294
South,13724,ind47,ind41,0,F,F,Pemba_Raphia,0,-1.721551645,-0.826784014,-0.855949334,-0.789881995,-0.818619986
South,13724,ind47,ind43,0,F,M,Raphia_Shogun,0,-1.721551645,1.151922869,-1.087299696,-0.789881995,-1.065307592
South,13724,ind47,ind30,0,F,F,Raphia_Sumatra,0,-1.721551645,0.543089982,-0.914457011,-0.789881995,2.532984708
South,13724,ind47,ind32,1,F,M,Raphia_Woodstock,0,-1.721551645,0.999714647,-0.405665987,-0.789881995,-0.325784572
South,13735,ind32,ind48,0,M,F,Gaia_Woodstock,0,0.475687926,-1.587825123,-0.9410414,-0.026401298,-1.114159295
South,13735,ind32,ind46,0,M,F,Havana_Woodstock,0,0.475687926,-1.435616901,-0.144647099,-0.026401298,-1.114159295
South,13735,ind32,ind25,0,M,F,Isha_Woodstock,0,0.475687926,0.086465317,0.790102044,-0.026401298,2.040419193
South,13735,ind32,ind36,0,M,F,Luca_Woodstock,0,0.475687926,-0.978992236,-0.256847496,-0.026401298,-0.818350087
